pid,trial,condition,time,pupil
1,4,reward,19001,0.5291517247160867
1,4,reward,19201,0.5137052725851156
1,4,reward,19401,0.4791117790632112
1,4,reward,19601,0.35902714147700393
1,4,reward,19801,0.2743976439268688
1,4,reward,20001,0.2857329669277942
1,4,reward,20201,0.38979234076665265
1,4,reward,20401,0.4061063523784235
1,4,reward,20601,0.3401009270928888
1,4,reward,20801,0.24782835603831144
1,4,reward,21001,0.24299240543170697
1,4,reward,21201,0.3831973968876869
1,4,reward,21401,0.4500452069863064
1,4,reward,21601,0.3796385680067106
1,4,reward,21801,0.2745895191234342
1,4,reward,22001,0.27436672726997036
1,4,reward,22201,0.3137921205101954
1,4,reward,22401,0.39481256868138226
1,4,reward,22601,0.4603371733952537
1,4,reward,22801,0.4873155137281884
1,4,reward,23001,0.42766825202194303
1,4,reward,23201,0.3927257432201251
1,4,reward,23401,0.44623482579493495
1,4,reward,23601,0.46560884715620554
1,4,reward,23801,0.4161700147796238
1,4,reward,24001,0.31445624974682146
1,4,reward,24201,0.29256516404476934
1,4,reward,24401,0.388337884036975
1,4,reward,24601,0.27793203893266816
1,4,reward,24801,0.07009779065374096
1,5,reward,15001,0.01889885886847878
1,5,reward,15201,0.02835725361633178
1,5,reward,15401,0.06345748363314219
1,5,reward,15601,0.11759717022536792
1,5,reward,15801,0.19060441607092224
1,5,reward,16001,0.23431616223344504
1,5,reward,16201,0.18464946050957728
1,5,reward,16401,0.00273220687621304
1,5,reward,16601,-0.09753204585488702
1,5,reward,16801,-0.13332033442651373
1,5,reward,17001,-0.14994417315389125
1,5,reward,17201,-0.13225494598928772
1,5,reward,17401,-0.05007890474462036
1,5,reward,17601,0.03054558901093324
1,5,reward,17801,-0.00829762911319837
1,5,reward,18001,-0.03850648210558358
1,5,reward,18201,0.01398344517841033
1,5,reward,18401,0.11847805840873912
1,5,reward,18601,0.1844639915718575
1,5,reward,19001,0.18894124991602257
1,5,reward,19201,0.3175811327192586
1,5,reward,19401,0.12021529418788532
1,5,reward,19601,0.04079708077257998
1,5,reward,19801,0.08685502798941112
1,5,reward,20001,0.1197268653572772
1,5,reward,20201,0.17749448731138712
1,5,reward,20401,0.25714707120910946
1,5,reward,20601,0.3098532678152824
1,5,reward,20801,0.3203412470665672
1,5,reward,21001,0.39143153196312497
1,5,reward,21201,0.5112659158057209
1,5,reward,21401,0.6258756958225062
1,5,reward,21601,0.6480675422238786
1,5,reward,21801,0.5823474449106697
1,5,reward,22001,0.5572707577730409
1,5,reward,22201,0.5930796129551267
1,5,reward,22401,0.6024970708663601
1,5,reward,22601,0.6576124989425923
1,5,reward,22801,0.6902902442587378
1,5,reward,23001,0.6623837276229924
1,5,reward,23201,0.5988765532868978
1,5,reward,23401,0.5006246892047531
1,5,reward,23601,0.4484732844338416
1,5,reward,23801,0.3242205131230839
1,5,reward,24001,0.1727875540565136
1,5,reward,24201,0.05290315086347033
1,5,reward,24401,0.02217529612446745
1,5,reward,24601,0.00999539968694143
1,5,reward,24801,-0.1188833288175284
1,6,neutral,15001,-0.5525601460826641
1,6,neutral,15201,-0.5119394484951412
1,6,neutral,15401,-0.4475715432059015
1,6,neutral,15601,-0.39394445478246465
1,6,neutral,15801,-0.4326281231649982
1,6,neutral,16001,-0.44925336468003335
1,6,neutral,16201,-0.43516936666438266
1,6,neutral,16401,-0.4297704053935641
1,6,neutral,16601,-0.36751034659606086
1,6,neutral,16801,-0.3102105096233285
1,6,neutral,17001,-0.23045717086524917
1,6,neutral,17201,-0.25307500701757085
1,6,neutral,17401,-0.2777877450618673
1,6,neutral,17601,-0.2708293815225224
1,6,neutral,17801,-0.3294698719068729
1,6,neutral,18201,-0.349323458873911
1,6,neutral,18401,-0.2478580964256794
1,6,neutral,18601,-0.4156729806613398
1,6,neutral,18801,-0.4837287673353127
1,6,neutral,19001,-0.3757441665728664
1,6,neutral,19201,-0.22171214648333537
1,6,neutral,19401,-0.12506431329746617
1,6,neutral,19601,-0.10368925922369114
1,6,neutral,19801,-0.17061931204570627
1,6,neutral,20001,-0.1633325591929723
1,6,neutral,20201,-0.15101982181604273
1,6,neutral,20401,-0.1297472568807229
1,6,neutral,20601,-0.08135628249815602
1,6,neutral,20801,-0.08296762494596963
1,6,neutral,21001,-0.0828937722476954
1,6,neutral,21201,-0.02936916895126438
1,6,neutral,21401,0.02009736401495414
1,6,neutral,21601,-0.02598309759864725
1,6,neutral,21801,-0.11965685176639726
1,6,neutral,22001,-0.25726091864080713
1,6,neutral,22201,-0.36869542005173805
1,6,neutral,22401,-0.43873693877156494
1,6,neutral,22601,-0.4922629890565592
1,6,neutral,22801,-0.5534596552132182
1,6,neutral,23001,-0.5255471405641303
1,6,neutral,23201,-0.4023445849083338
1,6,neutral,23401,-0.3546515850300012
1,6,neutral,23601,-0.3806768861676306
1,6,neutral,23801,-0.4183167556587503
1,6,neutral,24001,-0.43050946909867366
1,6,neutral,24201,-0.3555338406114929
1,6,neutral,24401,-0.31929119998901356
1,6,neutral,24601,-0.3174700656262948
1,6,neutral,24801,-0.27323743441108433
1,7,neutral,15001,0.3020373400086895
1,7,neutral,15201,0.34123329025968074
1,7,neutral,15401,0.2990519561692341
1,7,neutral,15601,0.2362997293171103
1,7,neutral,15801,0.21664368182337485
1,7,neutral,16001,0.3568543511367312
1,7,neutral,16201,0.3403722677971314
1,7,neutral,16401,0.14753538193335158
1,7,neutral,16601,0.09562465634846828
1,7,neutral,16801,0.16495360331877185
1,7,neutral,17001,0.19380141801946824
1,7,neutral,17201,0.23528503485688443
1,7,neutral,17401,0.3345554629205681
1,7,neutral,17601,0.3531052385772886
1,7,neutral,17801,0.26588939916254956
1,7,neutral,18001,0.2958631921852603
1,7,neutral,18201,0.35531108945784684
1,7,neutral,18401,0.35210064970495236
1,7,neutral,18601,0.1747299834677492
1,7,neutral,18801,0.08789550383195001
1,7,neutral,19001,0.1106928237452966
1,7,neutral,19201,0.10148627625436278
1,7,neutral,19401,0.00787287050471073
1,7,neutral,19601,-0.00866440853495916
1,7,neutral,19801,-0.01748366605674482
1,7,neutral,20201,-0.04645858902779205
1,7,neutral,20401,0.05659948487782434
1,7,neutral,20601,0.04746309234234907
1,7,neutral,20801,0.01961190537810301
1,7,neutral,21001,-0.01231887688912811
1,7,neutral,21201,-0.02644237822105226
1,7,neutral,21401,0.1424968472938343
1,7,neutral,21601,0.26013513616048684
1,7,neutral,21801,0.2267614943565396
1,7,neutral,22001,0.1547846698581266
1,7,neutral,22201,0.0862270672006793
1,7,neutral,22401,0.05776614949252168
1,7,neutral,22601,0.02310940633072564
1,7,neutral,22801,0.02493769263439876
1,7,neutral,23001,0.02249996837244592
1,7,neutral,23201,0.03851292636991836
1,7,neutral,23401,0.05088400290049366
1,7,neutral,23601,0.09517302524790222
1,7,neutral,23801,0.1744445430060652
1,7,neutral,24001,0.2026179581872897
1,7,neutral,24201,0.2100785232015835
1,7,neutral,24401,0.17794981786462066
1,7,neutral,24601,0.1447218788604058
1,7,neutral,24801,0.17956605293944486
1,8,reward,15001,0.4603468695124046
1,8,reward,15201,0.5171314945223066
1,8,reward,15401,0.5164721564173778
1,8,reward,15601,0.26319831464551635
1,8,reward,15801,0.1148578895796654
1,8,reward,16001,0.22435515214694127
1,8,reward,16201,0.34215430134540836
1,8,reward,16401,0.32012187450568064
1,8,reward,16601,0.2991170095155218
1,8,reward,16801,0.2596583406417732
1,8,reward,17001,0.09815129251366386
1,8,reward,17201,0.02515351350866641
1,8,reward,17401,0.05778451624216381
1,8,reward,17601,0.03844162988170384
1,8,reward,17801,-0.02547708390258649
1,8,reward,18001,-0.00745469796738242
1,8,reward,18201,0.1107924086123608
1,8,reward,18401,0.2830228146971553
1,8,reward,18601,0.3202290639897565
1,8,reward,18801,0.24054064610586895
1,8,reward,19001,0.23320011469217167
1,8,reward,19201,0.29600354759907915
1,8,reward,19401,0.2865559157037025
1,8,reward,19601,0.336843706401861
1,8,reward,19801,0.40124420511102654
1,8,reward,20001,0.3586862863273422
1,8,reward,20201,0.232024004167823
1,8,reward,20401,0.1849239213715713
1,8,reward,20601,0.21462864770669549
1,8,reward,20801,0.1094486208953324
1,8,reward,21001,0.09400385535552498
1,8,reward,21201,0.15827589219512173
1,8,reward,21401,0.2728887467996106
1,8,reward,21601,0.34292813791263704
1,8,reward,21801,0.2911061351192021
1,8,reward,22001,0.23402723292745364
1,8,reward,22201,0.20264132415828456
1,8,reward,22401,0.22277082511110824
1,8,reward,22601,0.27823467246243355
1,8,reward,22801,0.2819741649768991
1,8,reward,23001,0.32874498235406974
1,8,reward,23201,0.4647326224682856
1,8,reward,23401,0.492493865910725
1,8,reward,23601,0.3320932067445525
1,8,reward,23801,0.17456374270288952
1,8,reward,24001,0.20270699693995323
1,8,reward,24201,0.2776477452746607
1,8,reward,24401,0.32980318876467973
1,8,reward,24601,0.34491701529004504
1,8,reward,24801,0.3565620907577605
1,9,neutral,15001,0.0825024417150918
1,9,neutral,15201,0.03556715276672768
1,9,neutral,15401,0.0738369847459786
1,9,neutral,15601,0.12074175265112864
1,9,neutral,15801,0.2118220675003056
1,9,neutral,16001,0.2283172873827456
1,9,neutral,16201,0.15674534667661535
1,9,neutral,16401,0.11722896324930186
1,9,neutral,16601,0.08458977870309838
1,9,neutral,16801,0.10713496337357112
1,9,neutral,17001,0.15694039789041642
1,9,neutral,17201,0.1336480102925782
1,9,neutral,17401,0.08421728228831851
1,9,neutral,17601,0.09613455729698596
1,9,neutral,17801,0.18436391752190429
1,9,neutral,18001,0.2616842407605506
1,9,neutral,18201,0.3848849126375206
1,9,neutral,18401,0.43498732187756584
1,9,neutral,18601,0.4326953980148263
1,9,neutral,18801,0.4727128205691742
1,9,neutral,19001,0.4371837247135077
1,9,neutral,19201,0.35766399963651857
1,9,neutral,19601,0.25367665973386616
1,9,neutral,19801,0.4070295709598843
1,9,neutral,20001,0.3143789913429705
1,9,neutral,20201,0.14648454044904266
1,9,neutral,20401,0.17064959856775103
1,9,neutral,20601,0.23085385874897676
1,9,neutral,20801,0.12111662520974362
1,9,neutral,21001,0.01535198750404668
1,9,neutral,21201,0.05979257223464505
1,9,neutral,21401,0.17792667036127854
1,9,neutral,21601,0.2831255057191413
1,9,neutral,21801,0.3003521963835481
1,9,neutral,22001,0.31795911953502626
1,9,neutral,22201,0.36471714294972346
1,9,neutral,22401,0.34287310477532934
1,9,neutral,22601,0.2385966050195261
1,9,neutral,22801,0.17104904867279527
1,9,neutral,23001,0.2229511783841344
1,9,neutral,23201,0.23787470860534957
1,9,neutral,23401,0.31599934017858167
1,9,neutral,23601,0.3216850269170029
1,9,neutral,23801,0.26065108040631907
1,9,neutral,24001,0.13791996485072583
1,9,neutral,24201,0.06413104535462825
1,9,neutral,24401,0.13158920715145894
1,9,neutral,24601,0.1888735660318059
1,9,neutral,24801,0.24065282693360604
1,10,reward,15001,0.49723510214865535
1,10,reward,15201,0.4449852953690452
1,10,reward,15401,0.3767607294349879
1,10,reward,15601,0.3341679935439488
1,10,reward,15801,0.2969089471079528
1,10,reward,16001,0.24703516755590677
1,10,reward,16201,0.28179762829920263
1,10,reward,16401,0.34757337523792586
1,10,reward,16601,0.4305091793458195
1,10,reward,16801,0.4244001660519692
1,10,reward,17001,0.40901937760797047
1,10,reward,17201,0.4007113852366257
1,10,reward,17401,0.4373903821728554
1,10,reward,17601,0.37148989571420776
1,10,reward,17801,0.31470646868742164
1,10,reward,18001,0.28757574612763337
1,10,reward,18201,0.21925144468978056
1,10,reward,18401,0.23699718289189153
1,10,reward,18601,0.2547188412391409
1,10,reward,18801,0.19385603267640267
1,10,reward,19001,0.1788793955733319
1,10,reward,19201,0.2379215431875426
1,10,reward,19401,0.3014371484242334
1,10,reward,19601,0.26255426637033724
1,10,reward,19801,0.17675262819715085
1,10,reward,20001,0.1754895189399361
1,10,reward,20201,0.29247865465956174
1,10,reward,20401,0.4311561639003083
1,10,reward,20601,0.5065710685608289
1,10,reward,20801,0.4817371167767062
1,10,reward,21001,0.5167085312690933
1,10,reward,21201,0.6349826486509771
1,10,reward,21401,0.718242638393981
1,10,reward,21601,0.6990085327499261
1,10,reward,21801,0.7102294479589439
1,10,reward,22001,0.7466899749005395
1,10,reward,22201,0.6956996960463451
1,10,reward,22401,0.5863040197057608
1,10,reward,22601,0.5540605404590263
1,10,reward,22801,0.6090606835291342
1,10,reward,23001,0.7126086687996351
1,10,reward,23201,0.7385553826360969
1,10,reward,23401,0.7127455849027324
1,10,reward,23601,0.7713923319794921
1,10,reward,23801,0.8523953822089807
1,10,reward,24001,0.7636470971626063
1,10,reward,24201,0.5528375136955423
1,10,reward,24401,0.5551964026662378
1,10,reward,24601,0.6754529117138705
1,10,reward,24801,0.7096919920717675
1,11,neutral,15001,-0.07204818616319247
1,11,neutral,15201,-0.1800014335557162
1,11,neutral,15401,-0.10581686975846512
1,11,neutral,15601,-0.10353089585581052
1,11,neutral,15801,-0.17703498951791286
1,11,neutral,16001,-0.15016026015160605
1,11,neutral,16201,-0.07616153692799221
1,11,neutral,16401,-0.02328772246318993
1,11,neutral,16601,-0.00491481479003198
1,11,neutral,16801,-0.01954998388120822
1,11,neutral,17001,0.04803266393672571
1,11,neutral,17201,0.13407308407780866
1,11,neutral,17401,0.14166910992930123
1,11,neutral,17601,0.15895845222635455
1,11,neutral,17801,0.2187510788899258
1,11,neutral,18001,0.23222220660135431
1,11,neutral,18201,0.28977116950352944
1,11,neutral,18401,0.3401333223795609
1,11,neutral,18601,0.3528950542651346
1,11,neutral,18801,0.318866392187433
1,11,neutral,19001,0.18342895428681907
1,11,neutral,19201,0.10933862388534092
1,11,neutral,19401,0.071976104858847
1,11,neutral,19601,0.03891218590328296
1,11,neutral,19801,-0.03488841191207596
1,11,neutral,20001,-0.06485186724317435
1,11,neutral,20201,-0.06107163942999718
1,11,neutral,20401,0.0982644322394356
1,11,neutral,20601,0.12976700568036953
1,11,neutral,20801,0.01568624322616
1,11,neutral,21001,0.08045827926418217
1,11,neutral,21201,0.241023412530443
1,11,neutral,21401,0.31601473503297445
1,11,neutral,21601,0.1492802773457674
1,11,neutral,21801,-5.037418325394882e-4
1,11,neutral,22001,-0.20359178687185348
1,11,neutral,22201,-0.3632118719996069
1,11,neutral,22401,-0.27078727781048306
1,11,neutral,22601,-0.12509481998280242
1,11,neutral,22801,-0.10813534306250822
1,11,neutral,23001,-0.13082636246389284
1,11,neutral,23201,-0.16788388840065907
1,11,neutral,23401,-0.2485681222022408
1,11,neutral,23601,-0.25519958847833
1,11,neutral,23801,-0.19391879960342656
1,11,neutral,24001,-0.1279901657987454
1,11,neutral,24201,-0.12305289225651678
1,11,neutral,24401,-0.1088809445289408
1,11,neutral,24601,-0.07904019686355919
1,11,neutral,24801,-0.02465468791479882
1,12,reward,15001,-0.02918472414764448
1,12,reward,15201,0.07186971212524135
1,12,reward,15401,0.12853454754219054
1,12,reward,15601,-0.00615807222581362
1,12,reward,15801,-0.1251020770763797
1,12,reward,16001,-0.09817571595639724
1,12,reward,16201,-0.0388292527552473
1,12,reward,16401,0.01050421374255092
1,12,reward,16601,-0.05958282587361457
1,12,reward,16801,-0.15517253412531468
1,12,reward,17001,-0.25337774036113186
1,12,reward,17201,-0.3373958334675614
1,12,reward,17401,-0.29508531218840767
1,12,reward,17601,-0.24009603973010668
1,12,reward,17801,-0.32616677294309443
1,12,reward,18001,-0.4429998978546233
1,12,reward,18201,-0.4781005241218456
1,12,reward,18401,-0.43851663835724214
1,12,reward,18601,-0.3474408862291298
1,12,reward,18801,-0.2130660475901566
1,12,reward,19001,-0.05629232801754775
1,12,reward,19201,-0.01002223436780496
1,12,reward,19401,-0.0353669810787912
1,12,reward,19601,-0.01690977902186316
1,12,reward,19801,0.0197431664436335
1,12,reward,20001,0.11532483269227224
1,12,reward,20201,0.17644166913792428
1,12,reward,20401,0.2264673764913791
1,12,reward,20601,0.27279010944443655
1,12,reward,20801,0.20145794895848457
1,12,reward,21001,0.17570865494474888
1,12,reward,21201,0.2965295983230447
1,12,reward,21401,0.4045977795484666
1,12,reward,21601,0.4367630536134711
1,12,reward,21801,0.4471698327970132
1,12,reward,22001,0.3986215568958245
1,12,reward,22201,0.27931783511099467
1,12,reward,22401,0.19254877749200097
1,12,reward,22601,0.12750539448924122
1,12,reward,22801,0.04002937295393132
1,12,reward,23001,-0.02040944933995505
1,12,reward,23201,0.0292684691216023
1,12,reward,23401,0.1742056830656243
1,12,reward,23601,0.2825759826139819
1,12,reward,23801,0.3061161716261482
1,12,reward,24001,0.33632906254935396
1,12,reward,24201,0.3904404234431804
1,12,reward,24401,0.4064582753526824
1,12,reward,24601,0.39628573593730754
1,12,reward,24801,0.45510139689722584
1,13,reward,15001,0.5174757322771258
1,13,reward,15201,0.4929348071257586
1,13,reward,15401,0.45243884274394586
1,13,reward,15601,0.4214520817792304
1,13,reward,15801,0.47324802701050006
1,13,reward,16001,0.48938217664946576
1,13,reward,16201,0.4537382906280532
1,13,reward,16401,0.5280733368608397
1,13,reward,16601,0.5049438976889679
1,13,reward,16801,0.3740977902046184
1,13,reward,17001,0.3220058040004085
1,13,reward,17201,0.1956066592926468
1,13,reward,17401,0.07128448484574018
1,13,reward,17601,0.03253753105465725
1,13,reward,17801,0.06984360263698809
1,13,reward,18001,0.1627906145052607
1,13,reward,18201,0.2852043681283681
1,13,reward,18401,0.2464270666172097
1,13,reward,18601,0.22878302061530115
1,13,reward,18801,0.296135041114615
1,13,reward,19001,0.23572137023604445
1,13,reward,19201,0.11507226675253396
1,13,reward,19401,0.09824943441505558
1,13,reward,19601,0.15393803424812774
1,13,reward,19801,0.23950905931232544
1,13,reward,20001,0.307945453615198
1,13,reward,20201,0.36434847072792426
1,13,reward,20401,0.4936534904155431
1,13,reward,20601,0.5516979221057436
1,13,reward,20801,0.405715245676932
1,13,reward,21001,0.356236824102639
1,13,reward,21201,0.4830264247971471
1,13,reward,21401,0.6245285022071245
1,13,reward,21601,0.5772515470351477
1,13,reward,21801,0.5056092646269974
1,13,reward,22001,0.5165005277544436
1,13,reward,22201,0.4562084268293934
1,13,reward,22401,0.4463907627879042
1,13,reward,22601,0.42428548406086025
1,13,reward,22801,0.4751402263284723
1,13,reward,23001,0.5587845503116327
1,13,reward,23201,0.5797334548070956
1,13,reward,23401,0.5964769547427178
1,13,reward,23601,0.5527234389317174
1,13,reward,23801,0.3121391163800068
1,13,reward,24001,0.13589312112912852
1,13,reward,24201,0.00790760424424662
1,13,reward,24801,-0.07753386448154077
1,14,neutral,15001,-0.03665768545262018
1,14,neutral,15201,-0.02584574264145205
1,14,neutral,15401,0.05936158418456402
1,14,neutral,15601,0.1722984314170139
1,14,neutral,15801,0.21675688976811747
1,14,neutral,16001,0.21923831072676372
1,14,neutral,16201,0.16199053047084896
1,14,neutral,16401,0.05363460220420284
1,14,neutral,16601,0.04869187699028422
1,14,neutral,16801,0.11821385433206164
1,14,neutral,17001,0.2018614746391273
1,14,neutral,17201,0.22129683864835795
1,14,neutral,17401,0.30231455408436636
1,14,neutral,17601,0.4177957532748251
1,14,neutral,17801,0.3600301107209713
1,14,neutral,18001,0.2573796529357372
1,14,neutral,18201,0.24835049828820804
1,14,neutral,18401,0.3334381671220225
1,14,neutral,18601,0.2835828821674705
1,14,neutral,18801,0.23868726554882133
1,14,neutral,19001,0.2511261065376441
1,14,neutral,19201,0.3454595802605524
1,14,neutral,19401,0.405229606913844
1,14,neutral,19601,0.28205950502298943
1,14,neutral,19801,0.2022872419526528
1,14,neutral,20001,0.19736204709933192
1,14,neutral,20201,0.1613972315591328
1,14,neutral,20401,0.19254611279396772
1,14,neutral,20601,0.27618779797392745
1,14,neutral,20801,0.2848672459099324
1,14,neutral,21001,0.2650163384056081
1,14,neutral,21201,0.35449286629949417
1,14,neutral,21401,0.5101042810234522
1,14,neutral,21601,0.5153753240748711
1,14,neutral,21801,0.3181418385207987
1,14,neutral,22001,0.2245377522396804
1,14,neutral,22201,0.1615243534450754
1,14,neutral,22401,0.08095514550299591
1,14,neutral,22601,0.01626042493136474
1,14,neutral,22801,-0.0197269103649271
1,14,neutral,23001,-0.01440030794721683
1,14,neutral,23201,0.00183474971232787
1,14,neutral,23401,-0.01941768796176617
1,14,neutral,23601,-0.02115903748890764
1,14,neutral,23801,0.02065213793464208
1,14,neutral,24001,0.0010203804472123
1,14,neutral,24201,-0.0227926074617525
1,14,neutral,24401,-0.04425100509956886
1,14,neutral,24601,-0.0888218616838132
1,14,neutral,24801,-0.1238474319686738
1,15,reward,15001,0.9575701117130482
1,15,reward,15201,0.9450480323510606
1,15,reward,15401,0.9519432706894968
1,15,reward,15601,0.9409796179694616
1,15,reward,15801,0.9506636203131392
1,15,reward,16001,0.973141449752833
1,15,reward,16201,0.9464797688738912
1,15,reward,16401,0.9234911978661328
1,15,reward,16601,0.9708443653118238
1,15,reward,16801,0.9694121353950964
1,15,reward,17001,0.8842107984206675
1,15,reward,17201,0.9123261718662472
1,15,reward,17401,0.9591075695688848
1,15,reward,17601,0.896557259692632
1,15,reward,17801,0.9076398114982592
1,15,reward,18001,0.964895499476592
1,15,reward,18201,1.0375865035728156
1,15,reward,18401,1.1108411240112452
1,15,reward,18601,1.1423663599724183
1,15,reward,18801,1.0911328665407989
1,15,reward,19001,1.059655360165383
1,15,reward,19201,1.1165016840722763
1,15,reward,19401,1.2238421123037442
1,15,reward,19601,1.2559685607911013
1,15,reward,19801,1.158772024442649
1,15,reward,20001,1.1205783365210191
1,15,reward,20201,1.2294208084309517
1,15,reward,20401,1.2339699851682986
1,15,reward,20601,0.992403164788605
1,15,reward,20801,0.8513580048277463
1,15,reward,21001,0.7123419920410239
1,15,reward,21201,0.6540141190306732
1,15,reward,21401,0.6948439131999444
1,15,reward,21601,0.8550009016695455
1,15,reward,21801,0.9422205482040764
1,15,reward,22001,0.9153526726328092
1,15,reward,22201,0.8022137485012752
1,15,reward,22401,0.6827967584729829
1,15,reward,22601,0.6369224614034241
1,15,reward,22801,0.6951790604449761
1,15,reward,23001,0.6999876190853432
1,15,reward,23201,0.6240689496516874
1,15,reward,23401,0.5603630218859929
1,15,reward,23601,0.5394696145420484
1,15,reward,23801,0.4978162063866641
1,15,reward,24001,0.4021513955448728
1,15,reward,24201,0.3089066680940331
1,15,reward,24401,0.24811597019327297
1,15,reward,24601,0.22695046942726724
1,15,reward,24801,0.2587471886620087
1,16,neutral,15001,0.6510079798435379
1,16,neutral,15201,0.8121999242558506
1,16,neutral,15401,0.916377590661392
1,16,neutral,15601,0.9240151371246652
1,16,neutral,15801,0.9033988614890026
1,16,neutral,16001,0.9756435467726288
1,16,neutral,16201,0.8856883535583561
1,16,neutral,16401,0.664901060190506
1,16,neutral,16601,0.6415578919035521
1,16,neutral,16801,0.736850233409952
1,16,neutral,17001,0.7094080784697618
1,16,neutral,17201,0.6771625007151227
1,16,neutral,17401,0.8107840874189762
1,16,neutral,17601,0.8754339060802204
1,16,neutral,17801,0.8176387946737396
1,16,neutral,18001,0.6886989582685875
1,16,neutral,18201,0.7023819395689705
1,16,neutral,18401,0.7583195171443856
1,16,neutral,18601,0.7833680274976832
1,16,neutral,18801,0.7998684567293342
1,16,neutral,19001,0.8192279220582775
1,16,neutral,19201,0.879621576962699
1,16,neutral,19401,0.9368369841170284
1,16,neutral,19601,0.9195796617896396
1,16,neutral,19801,0.8344167460027206
1,16,neutral,20001,0.6582793714771953
1,16,neutral,20201,0.5551586253339755
1,16,neutral,20401,0.5100371690243418
1,16,neutral,20601,0.4723360480490318
1,16,neutral,20801,0.4488067682677759
1,16,neutral,21001,0.4430537464199372
1,16,neutral,21201,0.4164052033559684
1,16,neutral,21401,0.40402186008619695
1,16,neutral,21601,0.3691303954890828
1,16,neutral,21801,0.3494516217653551
1,16,neutral,22001,0.27462531559330516
1,16,neutral,22201,0.2486237916236481
1,16,neutral,22401,0.3292560744798742
1,16,neutral,22601,0.42200616252114553
1,16,neutral,22801,0.4449504810870662
1,16,neutral,23001,0.4352154782926216
1,16,neutral,23201,0.4659562281225517
1,16,neutral,23401,0.469869050463074
1,16,neutral,23601,0.3809796881490437
1,16,neutral,23801,0.33680759367357543
1,16,neutral,24001,0.2537307092552489
1,16,neutral,24201,0.1506798962272201
1,16,neutral,24401,0.10682017413852148
1,16,neutral,24601,0.07405500689673888
1,16,neutral,24801,-0.01708364658998397
1,17,neutral,15001,-0.26766470834069
1,17,neutral,15201,-0.30313116666650713
1,17,neutral,15401,-0.27878632967231465
1,17,neutral,15601,-0.16140748886164388
1,17,neutral,15801,-0.05834024091668642
1,17,neutral,16001,-0.2011571384259103
1,17,neutral,16201,-0.23070416048533385
1,17,neutral,16401,-0.21105646667720268
1,17,neutral,16601,-0.22972688475062564
1,17,neutral,16801,-0.288138259863393
1,17,neutral,17001,-0.33191633087976
1,17,neutral,17201,-0.34748484600149976
1,17,neutral,17401,-0.34942512228927886
1,17,neutral,17601,-0.42239810207165845
1,17,neutral,17801,-0.4739443222370134
1,17,neutral,18001,-0.4606497243228612
1,17,neutral,18201,-0.4439616261141833
1,17,neutral,18401,-0.4272885219161639
1,17,neutral,18601,-0.48168116713777176
1,17,neutral,18801,-0.49505495720269055
1,17,neutral,19001,-0.4999003401318365
1,17,neutral,19201,-0.5070471018577084
1,17,neutral,19401,-0.5378093575455878
1,17,neutral,19601,-0.5649864685574179
1,17,neutral,19801,-0.5796667516239445
1,17,neutral,20001,-0.5769291988585633
1,17,neutral,20201,-0.5451793658602535
1,17,neutral,20401,-0.5167610709677405
1,17,neutral,20601,-0.5117039275022598
1,17,neutral,20801,-0.4197858371820442
1,17,neutral,21001,-0.3602659615407114
1,17,neutral,21201,-0.3815332416653529
1,17,neutral,21401,-0.2595689233966973
1,17,neutral,21601,-0.09442547687823911
1,17,neutral,21801,0.07841712511740193
1,17,neutral,22001,-0.0140058358978561
1,17,neutral,22201,-0.10013287514481573
1,17,neutral,22401,-0.02056253727777292
1,17,neutral,22601,0.05494683985596579
1,17,neutral,22801,0.06563865930734732
1,17,neutral,23001,0.1614750340139837
1,17,neutral,23601,0.2491047679582487
1,17,neutral,23801,0.3697473308464697
1,17,neutral,24001,0.34597508595987625
1,17,neutral,24201,0.20382058317842963
1,17,neutral,24401,0.1517699402367604
1,17,neutral,24601,0.16645481033786258
1,17,neutral,24801,0.17412007976618718
1,18,reward,15001,0.5951778715404556
1,18,reward,15201,0.5790870590202672
1,18,reward,15401,0.5294813600500718
1,18,reward,15601,0.5599355135399582
1,18,reward,15801,0.5587758224412185
1,18,reward,16001,0.5524135241028721
1,18,reward,16201,0.5311654050409909
1,18,reward,16401,0.4843634750759119
1,18,reward,16601,0.4325546736905082
1,18,reward,16801,0.4090243479851434
1,18,reward,17001,0.3976407047356609
1,18,reward,17201,0.46120815494289547
1,18,reward,17401,0.547387634152768
1,18,reward,17801,0.6012448644456629
1,18,reward,18001,0.7963132840286058
1,18,reward,18201,0.8805353609523504
1,18,reward,18401,0.8030504392216409
1,18,reward,18601,0.8187633586522701
1,18,reward,18801,0.82054119326168
1,18,reward,19001,0.7018675426446271
1,18,reward,19201,0.6234805821608568
1,18,reward,19401,0.7030663385847741
1,18,reward,19601,0.8144586737764865
1,18,reward,19801,0.7774337916035735
1,18,reward,20001,0.6741462442585806
1,18,reward,20201,0.7117600906051212
1,18,reward,20401,0.8469662215657643
1,18,reward,20601,0.9604447195466916
1,18,reward,20801,0.804775751468635
1,18,reward,21001,0.6316896001085264
1,18,reward,21201,0.7230732869383584
1,18,reward,21401,0.9030326789164832
1,18,reward,21601,0.9729928354676431
1,18,reward,21801,0.966772926569322
1,18,reward,22001,0.9793462085930432
1,18,reward,22201,0.9862544436866856
1,18,reward,22401,0.9578596818991284
1,18,reward,22601,0.9441054595844964
1,18,reward,22801,0.9177203276326426
