pid,condition,time,mean,sd,n,sem,ci
2,neutral,16401,0.13850024436010686,0.2917327821474568,10,0.09225400597236712,0.18081785170583956
2,neutral,16601,0.15323786360988773,0.33325059257813167,10,0.10538309041477001,0.20655085721294922
2,neutral,16801,0.17307085429984054,0.3603799505943644,10,0.11396214669371427,0.22336580751967997
2,neutral,17001,0.17998629379589887,0.3699589262908985,10,0.11699128477895883,0.2293029181667593
2,neutral,17201,0.16171041929167965,0.37536428604394617,10,0.11870060961818242,0.23265319485163755
2,neutral,17401,0.15286366930200068,0.3444604175047355,10,0.1089279483087498,0.2134987786851496
2,neutral,17601,0.17087306691370552,0.31745585816517263,10,0.10038835683653069,0.19676117939960014
2,neutral,17801,0.18957558835196547,0.3113120412820752,10,0.09844551134877226,0.19295320224359364
2,neutral,18001,0.2105300492531043,0.31738743627609806,10,0.10036671993540199,0.1967187710733879
2,neutral,18201,0.21901745342564957,0.31537991525715414,10,0.09973188604834951,0.19547449665476505
2,neutral,18401,0.18311794625381891,0.2929653844349335,10,0.09264378904012312,0.1815818265186413
2,neutral,18601,0.16690454199708832,0.28937369816992814,10,0.09150799811630711,0.17935567630796193
2,neutral,18801,0.19436886040862206,0.3137942554290569,10,0.09923045638324768,0.19449169451116544
2,neutral,19001,0.21660030491730467,0.31766714349270314,10,0.10045517112364781,0.1968921354023497
2,neutral,19201,0.2006187405982732,0.3134691673578703,10,0.0991276545087376,0.1942902028371257
2,neutral,19401,0.17667264346023034,0.31435915809931564,10,0.09940909429268055,0.19484182481365386
2,neutral,19601,0.1666650597265266,0.27348615159049083,10,0.0864839147540032,0.16950847291784626
2,neutral,19801,0.1838160872962042,0.2742631659969514,10,0.08672962828392113,0.1699900714364854
2,neutral,20001,0.21249970508801638,0.3067539585266437,10,0.09700411902170229,0.1901280732825365
2,neutral,20201,0.21507245181481827,0.3308892121376364,10,0.10463635635335633,0.2050872584525784
2,neutral,20401,0.19672264529301328,0.35276113689353394,10,0.11155286625740218,0.21864361786450828
2,neutral,20601,0.06453912665387541,0.3462034926163274,10,0.10947915705728804,0.21457914783228457
2,neutral,20801,-0.1068478805792837,0.3218944438574397,10,0.10179196087427062,0.1995122433135704
2,neutral,21001,-0.12830726627228878,0.32331821838594016,10,0.10224219791272998,0.20039470790895075
2,neutral,21201,-0.058132341281079275,0.33708390462846544,10,0.10659529012089247,0.20892676863694923
2,neutral,21401,0.04724872817113392,0.34697843644349574,10,0.10972421581254203,0.21505946299258238
2,neutral,21601,0.10548276454394477,0.35459650073345905,10,0.11213325926432978,0.21978118815808637
2,neutral,21801,0.12311261914939492,0.35456213981870316,10,0.11212239338901824,0.21975989104247573
2,neutral,22001,0.10056367602876777,0.31722013356046186,10,0.10031381417138781,0.1966150757759201
2,neutral,22201,0.1272619776834453,0.33288269211181115,9,0.11096089737060372,0.21748335884638328
2,neutral,22401,0.1362002435949219,0.34400202963851284,10,0.10878299333784498,0.21321466694217617
2,neutral,22601,0.130182812239788,0.35195368871536903,10,0.11129752872384673,0.21814315629873957
2,neutral,22801,0.11387560688387112,0.3331670851170414,10,0.1053566830369037,0.20649909875233124
2,neutral,23001,0.10665381674979259,0.31460957828138647,10,0.09948828410742233,0.19499703685054776
2,neutral,23201,0.10141724332655778,0.3096770961483668,10,0.09792849630157956,0.19193985275109593
2,neutral,23401,0.07967717273756365,0.3032013576145809,10,0.09588068797173128,0.18792614842459332
2,neutral,23601,0.09252233315401079,0.3081613040650321,10,0.09744916075732062,0.1910003550843484
2,neutral,23801,0.13146681007981403,0.3102391710653887,9,0.10341305702179622,0.20268959176272058
2,neutral,24001,0.12485385104731107,0.2678364470203658,10,0.08469732129913744,0.16600674974630938
2,neutral,24201,0.12133692850766732,0.25543887546147864,10,0.08077686494103667,0.15832265528443187
2,neutral,24401,0.08983698498322724,0.277148446267307,10,0.08764203401814813,0.17177838667557033
2,neutral,24601,0.07654705294218866,0.28551783527933444,10,0.09028866720834744,0.17696578772836097
2,neutral,24801,0.09313739426310572,0.2891433148170354,10,0.09143514450329437,0.17921288322645698
2,neutral,25001,0.1236926706825222,0.27687195864190445,10,0.08755460095403578,0.17160701786991012
2,neutral,25201,0.12456824477409521,0.2754790095994384,10,0.08711411179016144,0.17074365910871642
2,neutral,25401,0.10869543977702603,0.3115886390253001,10,0.09853297923519758,0.19312463930098725
2,neutral,25601,0.08754542633238126,0.35288826030534437,10,0.11159306620992743,0.21872240977145777
2,neutral,25801,0.0695248039230349,0.34485810222735475,10,0.10905370726016271,0.2137452662299189
2,neutral,26001,0.07076554165533185,0.35511938320993247,10,0.11229860922175433,0.22010527407463848
2,neutral,26201,0.04279201622269234,0.40642200410794305,8,0.1436918775640767,0.2816360800255903
2,neutral,26401,0.09783395580457986,0.3959829537660069,10,0.12522080485017317,0.2454327775063394
2,neutral,26601,0.07626203928017779,0.3496532765373765,10,0.11057007451988221,0.21671734605896914
2,neutral,26801,0.05458683776271801,0.30610937053183046,10,0.09680028240010122,0.18972855350419837
2,neutral,27001,0.08863038461211054,0.3066833639507476,10,0.09698179505667374,0.19008431831108052
2,neutral,27201,0.10562038733188873,0.3410003559533384,10,0.10783378077407073,0.21135421031717863
2,neutral,27401,0.07377460394005864,0.356575269755248,10,0.11275900097155343,0.2210076419042447
2,neutral,27601,0.031838526670849014,0.36516304915606956,10,0.11547469526652064,0.22633040272238045
2,neutral,27801,0.0349836651090914,0.3736645621101278,10,0.11816310971574569,0.23159969504286154
2,neutral,28001,0.05334040305731864,0.35664641245739126,10,0.11278149826932059,0.22105173660786834
2,neutral,28201,0.043219256865405876,0.3668116774284135,10,0.11599603730207617,0.22735223311206929
2,neutral,28401,-0.05320109525666171,0.2436866968843208,9,0.08122889896144027,0.15920864196442291
2,neutral,28601,0.05683002569645083,0.3781943076488614,10,0.11959554102808416,0.23440726041504495
2,neutral,28801,0.08055340206904614,0.33941362365393357,10,0.10733201196376319,0.21037074344897583
2,neutral,29001,0.07478275649853736,0.2947130014497352,10,0.09319643406456689,0.1826650107665511
2,neutral,29201,0.05070054536177821,0.3185255834036981,10,0.10072663365896142,0.19742420197156438
2,neutral,29401,0.0657476850843958,0.3209238686544647,10,0.10148503804608248,0.19891067457032166
2,neutral,29601,0.12177010672165627,0.3340873339006425,10,0.10564769125392158,0.2070694748576863
2,neutral,29801,0.16456310148015477,0.35028902549191326,10,0.11077111599152292,0.21711138734338492
2,neutral,30001,0.1814301570027565,0.35224314852768296,10,0.11138906395364641,0.21832256534914696
2,neutral,30201,0.15923798883289347,0.361884908517813,10,0.11443805617579576,0.2242985901045597
2,neutral,30401,0.16112174985685218,0.3821780400548765,10,0.1208553078272472,0.2368764033414045
2,neutral,30601,0.160292092345327,0.41730840818758136,10,0.13196450566120158,0.2586504310959551
2,neutral,30801,0.16875648791420372,0.4154693971326251,10,0.1313829593036125,0.2575106002350805
2,neutral,31001,0.19550785051065162,0.4050829717511905,10,0.12809848320834083,0.251073027088348
2,neutral,31201,0.20690647184284497,0.39464978629591335,10,0.12479922027937917,0.24460647174758318
2,neutral,31401,0.2099450520222991,0.396052773098087,10,0.12524288366158165,0.24547605197670003
2,neutral,31601,0.2143168978310332,0.38154174125318185,10,0.12065409247866811,0.23648202125818948
2,neutral,31801,0.1856316369936382,0.34939226520219746,10,0.11048753548845348,0.21655556955736882
2,neutral,32001,0.16323566147821814,0.33383055823670704,10,0.10556649165934778,0.20691032365232165
2,neutral,32201,0.1163349419043773,0.3523426029610176,10,0.1114205142069203,0.21838420784556378
2,neutral,32401,0.09320351670926044,0.3572785381165437,10,0.11298139395435629,0.22144353215053833
2,neutral,32601,0.10187796664043426,0.3716056314976411,10,0.11751201868777533,0.23032355662803966
2,neutral,32801,0.161817662362774,0.34914007221240234,9,0.11638002407080078,0.22810484717876953
2,neutral,33001,0.06162462986174983,0.3810011724015556,10,0.12048314959834006,0.2361469732127465
2,neutral,33201,0.061799270357497174,0.38812788531386233,10,0.12273681410164215,0.24056415563921862
2,neutral,33401,0.05458303889289833,0.4637931590835285,10,0.14666427459087614,0.2874619781981172
2,neutral,33601,0.04287230937749226,0.48631898857812267,10,0.15378756732962784,0.3014236319660706
2,neutral,33801,0.018495773474316978,0.46514848139589615,10,0.14709286513794892,0.2883020156703799
2,neutral,34001,1.1392634753396016e-5,0.4663985532056553,10,0.1474881725537097,0.289076818205271
2,neutral,34201,-0.00543085266244651,0.441460071363168,10,0.13960193215280847,0.2736197870195046
2,neutral,34401,-4.5306561686748087e-4,0.43592656730974144,9,0.14530885576991381,0.28480535730903106
2,neutral,34601,-0.007340713258798275,0.40029900574067045,10,0.1265856603241336,0.24810789423530186
2,neutral,34801,-0.012228877906378405,0.4392654941331838,10,0.13890794589801914,0.2722595739601175
2,neutral,35001,-0.011373059069340464,0.46921674920271006,10,0.1483793643780559,0.2908235541809896
2,neutral,35201,0.023315162763242605,0.4432147037909375,10,0.14015679564562272,0.27470731946542054
2,neutral,35401,0.06748785254976838,0.4257986853694687,10,0.13464936704729352,0.2639127594126953
2,neutral,35601,0.09081382252305363,0.4520452797116861,10,0.14294926894168314,0.28018056712569894
2,neutral,35801,0.09133400518001238,0.47518444433547274,10,0.150266515278159,0.29452236994519165
2,neutral,36001,0.08661952516168152,0.4639597467712464,10,0.14671695424320907,0.2875652303166898
2,neutral,36201,0.08852029493456157,0.468947133840633,10,0.14829410451442246,0.290656444848268
2,neutral,36401,0.08198275552953788,0.475904133876581,10,0.15049410109396935,0.29496843814417995
2,neutral,36601,0.05978012870970593,0.4646795716723024,10,0.1469445828635933,0.28801138241264285
2,neutral,36801,0.03230839195195995,0.4282916054519103,10,0.13543769759582255,0.2654578872878122
2,neutral,37001,0.05179693707875093,0.41656453336820526,10,0.13172927178887409,0.2581893727061932
2,neutral,37201,0.10450041474125524,0.4156413371651475,10,0.1314373315159859,0.25761716977133237
2,neutral,37401,0.10076214235302738,0.44099558697319535,10,0.1394550492918177,0.2733318966119627
2,neutral,37601,0.09468909274392255,0.4104248859499726,10,0.12978774480167532,0.25438397981128363
2,neutral,37801,0.10671245534118448,0.39909468858486846,10,0.12620482180037856,0.247361450728742
2,neutral,38001,0.10409620375225118,0.41896267410957366,10,0.13248763047811096,0.2596757557370975
2,neutral,38201,0.10126467868599519,0.43284448027115596,10,0.13687744302886692,0.2682797883365792
2,neutral,38401,0.042132620092184346,0.3741732808102291,9,0.12472442693674303,0.24445987679601633
2,neutral,38601,0.06506721680444212,0.39098997129786967,10,0.1236418851585129,0.24233809491068528
2,neutral,38801,0.02618176927627844,0.397838657779628,10,0.12580762998478906,0.24658295477018655
2,neutral,39001,0.0070324550400337835,0.3771977982211926,10,0.11928041707795774,0.23378961747279717
2,neutral,39201,0.01951943111915783,0.35168874005364437,10,0.11121374460044038,0.21797893941686314
2,neutral,39401,0.03431858343890847,0.3458062049149209,10,0.10935352365500632,0.2143329063638124
2,neutral,39601,0.027249199910253652,0.3543917268294246,10,0.11206850407011842,0.2196542679774321
2,neutral,39801,0.04585057496158258,0.3806870250407295,10,0.12038380748022592,0.2359522626612428
2,reward,1,0.012666744248554759,0.07466948516927155,10,0.023612564484706153,0.04628062639002406
2,reward,201,-0.004709994298883483,0.12797540733750667,10,0.04046937716743458,0.07931997924817177
2,reward,401,0.023038112654748845,0.14876188710845115,10,0.04704263922875455,0.09220357288835891
2,reward,601,0.05461763500651138,0.12302958912707812,9,0.041009863042359374,0.08037933156302438
2,reward,801,0.1424009977032996,0.10794930487703046,9,0.03598310162567682,0.07052687918632657
2,reward,1001,0.24650697565831342,0.12005735450964329,9,0.040019118169881095,0.07843747161296695
2,reward,1201,0.2892868548088463,0.12582410171145636,10,0.039789074595289235,0.0779865862067669
2,reward,1401,0.3715122218051412,0.11486023550715621,10,0.03632199567859589,0.07119111153004794
2,reward,1601,0.41534666134542075,0.12286871525266013,10,0.03885449933770769,0.07615481870190707
2,reward,1801,0.4253146197252376,0.08872007077152014,10,0.02805574978093357,0.054989269570629794
2,reward,2001,0.4598359419040825,0.08436654377830269,8,0.029828077605454778,0.05846303210669136
2,reward,2201,0.4894452494842316,0.09706685598550616,10,0.030695235022574742,0.060162660644246496
2,reward,2401,0.5069144968240555,0.10244719797350398,10,0.032396648549845884,0.06349743115769793
2,reward,2601,0.4960483893263335,0.12334881675877338,10,0.039006320764447204,0.07645238869831651
2,reward,2801,0.49900244148642114,0.11663220553204598,10,0.036882341801015586,0.07228938992999055
2,reward,3001,0.4858097944182057,0.08190617769731759,9,0.027302059232439196,0.05351203609558083
2,reward,3201,0.49270396892495366,0.10234126489279476,9,0.03411375496426492,0.06686295972995925
2,reward,3401,0.5140631880832462,0.13691020197956372,10,0.043294807316911495,0.08485782234114653
2,reward,3601,0.49289034224796685,0.11605055235747423,9,0.03868351745249141,0.07581969420688317
2,reward,3801,0.49065212215960863,0.13359490936600912,10,0.042246419740035,0.0828029826904686
2,reward,4001,0.5105033156546778,0.11806835254733081,9,0.03935611751577694,0.07713799033092279
2,reward,4201,0.4860790885245277,0.14453079641754088,9,0.04817693213918029,0.09442678699279337
2,reward,4401,0.5075512532232919,0.14565171035493754,10,0.046059114982073435,0.09027586536486393
2,reward,4601,0.5068836648022909,0.16356664696835896,10,0.051724315365668946,0.10137965811671114
2,reward,4801,0.5077685821779764,0.1456139035715981,9,0.04853796785719936,0.09513441700011074
2,reward,5001,0.5549583270065938,0.11771119665615584,10,0.037223548753744846,0.0729581555573399
2,reward,5201,0.565872624128924,0.13765110193845864,10,0.0435291004557548,0.08531703689327941
2,reward,5401,0.5306499831822897,0.1608205263656576,10,0.05085591578226389,0.09967759493323722
2,reward,5601,0.5499879359519616,0.12837039029525188,10,0.040594281745777075,0.07956479222172307
2,reward,5801,0.5691519144494919,0.09753614041465158,10,0.03084363578922989,0.060453526146890584
2,reward,6001,0.5562675345457858,0.11516922213042144,10,0.036419705828200144,0.07138262342327228
2,reward,6201,0.5464772802501981,0.12601555704040876,10,0.039849618086255874,0.07810525144906151
2,reward,6401,0.5312572321135863,0.13032254106874486,10,0.0412116060238068,0.08077474780666133
2,reward,6601,0.51909864995293,0.16394403946655756,10,0.051843657352285806,0.10161356841048018
2,reward,6801,0.5249677890199576,0.20370248017168244,10,0.06441638023678035,0.12625610526408948
2,reward,7001,0.5424354642871123,0.18949026021929,10,0.05992208167109537,0.11744728007534692
2,reward,7201,0.5320949890089401,0.20141508672588918,10,0.0636930429174156,0.12483836411813456
2,reward,7401,0.500241767457318,0.22210319998387001,9,0.07403439999462334,0.14510742398946175
2,reward,7601,0.5149560617421912,0.2057434210974098,9,0.06858114036580328,0.13441903511697442
2,reward,7801,0.5255363781144771,0.17332994815872188,10,0.05481174229004695,0.10743101488849202
2,reward,8001,0.5078292340494366,0.18857723198564835,10,0.05963335679246057,0.1168813793132227
2,reward,8201,0.4910230330053603,0.21958828044469358,10,0.06943991136850435,0.1361022262822685
2,reward,8401,0.47608155703699945,0.22965403813622298,10,0.0726229834365635,0.14234104753566446
2,reward,8601,0.45527186136205716,0.22087636729906562,10,0.06984724019689807,0.1369005907859202
2,reward,8801,0.4586912897436266,0.23289927779270236,10,0.07364921832332122,0.1443524679137096
2,reward,9001,0.44786265363425126,0.2476086105417223,10,0.07830071775814211,0.15346940680595852
2,reward,9201,0.4410638892674484,0.23373103125755923,10,0.07391224186338967,0.14486799405224374
2,reward,9401,0.42988976547886176,0.22840651591737787,10,0.07222848227224174,0.14156782525359382
2,reward,9601,0.41291040014489977,0.219709853543916,10,0.0694783561580792,0.13617757806983521
2,reward,9801,0.4314780131369232,0.19931349593384723,10,0.06302846155616662,0.12353578465008658
2,reward,10001,0.46702194337195974,0.2123530713637022,10,0.06715193736415771,0.1316177972337491
2,reward,10201,0.49744981371717767,0.22533772840592434,10,0.07125804645311441,0.13966577104810424
2,reward,10401,0.5270158288673356,0.20235768650160604,10,0.06399111913873852,0.1254225935119275
2,reward,10601,0.5073794160833606,0.2124038460093655,10,0.0671679937169261,0.13164926768517515
2,reward,10801,0.4986195549650972,0.23139015286309006,10,0.0731719911181896,0.1434171025916516
2,reward,11001,0.492442320247581,0.23725913546573,9,0.07908637848857666,0.15500930183761025
2,reward,11201,0.4915697230156141,0.22332779307058676,10,0.07062244909218231,0.13842000022067733
2,reward,11401,0.524935496464879,0.2430224642465448,10,0.07685045096059173,0.1506268838827598
2,reward,11601,0.49684812894073027,0.2564956872037613,9,0.08549856240125377,0.16757718230645738
2,reward,11801,0.4669325883048734,0.2050452452009754,10,0.0648409998222792,0.12708835965166723
2,reward,12001,0.42537191874052993,0.16955941059010668,10,0.0536193936180412,0.10509401149136076
2,reward,12201,0.3999259982791476,0.13332450249907926,10,0.042160909580590156,0.0826353827779567
2,reward,12401,0.38214898156639887,0.1477515805294494,10,0.04672315223628471,0.09157737838311804
2,reward,12601,0.3439503152645439,0.16382250487088684,10,0.05180522473860309,0.10153824048766207
2,reward,12801,0.3622832268194008,0.2051126545032532,9,0.06837088483441774,0.13400693427545876
2,reward,13001,0.3739705890767829,0.22609486109817273,10,0.07149747283296243,0.14013504675260635
2,reward,13201,0.3775739777560751,0.20758190969879484,10,0.06564316356955888,0.12866060059633538
2,reward,13401,0.38732364679399517,0.20220013130924128,10,0.06394129581223265,0.12532493979197598
2,reward,13601,0.3905198166846121,0.21155962480630902,10,0.0669010275318595,0.1311260139624446
2,reward,13801,0.3704668236349187,0.22513101575127045,10,0.07119267817212581,0.13953764921736658
2,reward,14001,0.36161472655167676,0.23137795358679816,10,0.07316813336830079,0.14340954140186954
2,reward,14201,0.3445842284077486,0.186493887857561,10,0.05897454553299121,0.11559010924466277
2,reward,14401,0.319360162312841,0.1714738040399549,10,0.05422477798196398,0.1062805648446494
2,reward,14601,0.34650836960630566,0.13155821492007488,10,0.041602360405338316,0.08154062639446309
2,reward,14801,0.38614789201191735,0.10892778264153789,10,0.03444598936190122,0.06751413914932639
2,reward,15001,0.39276575181777534,0.14362702416012915,8,0.0507798213726357,0.09952844989036598
2,reward,15201,0.41398687145143714,0.17867846801999876,10,0.05650309277727522,0.11074606184345943
2,reward,15401,0.4144332332091015,0.17859228020879944,10,0.05647583779828178,0.1106926420846323
2,reward,15601,0.3734355092563656,0.20601657637703386,10,0.06514816171014667,0.12769039695188747
2,reward,15801,0.3681683597583466,0.223365270664505,10,0.07063430054798277,0.13844322907404621
2,reward,16001,0.38811816904614077,0.19818835500915802,10,0.06267266075509803,0.12283841507999214
2,reward,16201,0.43982163923531736,0.15075834318921136,9,0.050252781063070455,0.0984954508836181
2,reward,16401,0.43000383372540346,0.16574183922312374,9,0.055247279741041246,0.10828466829244084
2,reward,16601,0.4365640152076641,0.1326166921475833,10,0.04193708029437299,0.08219667737697106
2,reward,16801,0.40571716460332363,0.16341764007288012,10,0.05167719524799057,0.10128730268606151
2,reward,17001,0.38744832396540124,0.1668585236432966,10,0.05276529817258741,0.10341998441827133
2,reward,17201,0.40916210774271883,0.14293164554552892,10,0.04519895496397314,0.08858995172938734
2,reward,17401,0.39239075500192555,0.13049269564876462,10,0.04126541362652398,0.080880210707987
2,reward,17601,0.3666063760412102,0.17212956339138816,10,0.05443214729671236,0.10668700870155623
2,reward,17801,0.3711748087736386,0.1831680415681352,9,0.06105601385604507,0.11966978715784833
2,reward,18001,0.36804595564446835,0.18505057634177732,10,0.05851813035668856,0.11469553549910957
2,reward,18201,0.3266794360084814,0.1737015172422707,10,0.05492924275125852,0.1076613157924667
2,reward,18401,0.33265122318837465,0.19524037014950404,10,0.06174042608867819,0.12101123513380925
2,reward,18601,0.3488931570683445,0.21642382156224102,10,0.06843922160545424,0.1341408743466903
2,reward,18801,0.3013233756855563,0.1910361959055031,10,0.06041094945955225,0.1184054609407224
2,reward,19001,0.24574495732160445,0.215898728202864,10,0.06827317250546816,0.1338154181107176
2,reward,19201,0.24672184885382098,0.2003232201311523,10,0.06334776438337354,0.12416161819141214
2,reward,19401,0.26584248368892616,0.20629827532558412,10,0.06523724273933602,0.1278649957690986
2,reward,19601,0.2690109746199243,0.26573222234506194,10,0.08403190703086859,0.16470253778050242
2,reward,19801,0.2616010416448462,0.2907660494266761,10,0.09194829824373926,0.18021866455772895
2,reward,20001,0.25597906569012185,0.2898157144748414,10,0.09164777594495285,0.17962964085210759
2,reward,20201,0.25931269113281546,0.2842394632270429,10,0.08988441047011293,0.17617344452142134
2,reward,20401,0.2858873378731298,0.261888154918047,10,0.08281630617600556,0.1623199601049709
2,reward,20601,0.22126587677234102,0.21521629849643173,10,0.06805736928393956,0.13339244379652154
2,reward,20801,0.12428955625591441,0.2018517640429155,10,0.06383113240984906,0.12510901952330414
2,reward,21001,0.17746934755207594,0.2032337792657562,10,0.06426816399636924,0.1259656014328837
2,reward,21201,0.30788321572530264,0.23572969762855134,10,0.07454427566490149,0.14610678030320692
2,reward,21401,0.3955692329983441,0.2340446181264876,10,0.0740114067384031,0.1450623572072701
2,reward,21601,0.3962368065982975,0.218595359663007,10,0.0691259222478799,0.1354868076058446
2,reward,21801,0.4220719665090213,0.20733502939584778,10,0.06556509316288436,0.12850758259925335
2,reward,22001,0.46769476956124845,0.20205326347914798,10,0.06389485212642251,0.12523391016778812
2,reward,22201,0.4735763632625292,0.22706628783410934,10,0.0718046649395167,0.14073714328145273
2,reward,22401,0.447700405508837,0.27399405998475146,10,0.08664452949086143,0.16982327780208842
2,reward,22601,0.42528812182681475,0.31133302912414607,10,0.09845214828718385,0.19296621064288033
2,reward,22801,0.4253610143079764,0.31990867366754294,10,0.10116400520329673,0.19828145019846158
2,reward,23001,0.42028177096731734,0.3133101058463059,10,0.09907735484227635,0.19419161549086164
2,reward,23201,0.4187464600502673,0.2933763960708569,10,0.09277376233155811,0.18183657416985388
2,reward,23401,0.4210684565022627,0.29064705695010523,10,0.09191066951870044,0.18014491225665286
2,reward,23601,0.4222567559812226,0.3095282643402952,10,0.09788143155140082,0.1918476058407456
2,reward,23801,0.4438794645232171,0.31619941594558026,10,0.09999103492029976,0.19598242844378752
2,reward,24001,0.4907334578240908,0.30891063290950643,10,0.09768611934382071,0.1914647939138886
2,reward,24201,0.5134685666798907,0.30242519379778765,10,0.09563524342188365,0.18744507710689196
2,reward,24401,0.5239112433328054,0.3165296757090911,10,0.10009547222752004,0.19618712556593926
2,reward,24601,0.49901342555589345,0.36694557353082924,10,0.11603837896742146,0.22743522277614606
2,reward,24801,0.44622920370152636,0.3919365911695793,10,0.12394123264581078,0.24292481598578913
2,reward,25001,0.43871728356205475,0.4360462004920998,10,0.13788991586174693,0.270264235089024
2,reward,25201,0.45803987062355395,0.46107813581020995,10,0.1458057088464709,0.285779189339083
2,reward,25401,0.4572449961743867,0.448756947654202,10,0.14190940704122337,0.2781424378007978
2,reward,25601,0.4333933103970035,0.4139880186568753,10,0.13091450629760068,0.2565924323432973
2,reward,25801,0.43596978628668615,0.4176192875207956,10,0.1320628143382447,0.2588431161029596
2,reward,26001,0.41918007695562154,0.43259833434132744,9,0.14419944478044247,0.28263091176966726
2,reward,26201,0.43116882656451655,0.3625396299624045,10,0.11464509727558225,0.22470439066014122
2,reward,26401,0.40326985448966873,0.3043368966251854,10,0.09623977693627972,0.18862996279510824
2,reward,26601,0.3934995010345605,0.306467191156685,10,0.09691343521693373,0.1899503330251901
2,reward,26801,0.4246120905833749,0.29230030149208747,10,0.09243347134689102,0.1811696038399064
2,reward,27001,0.44051945962474276,0.2419802081074921,10,0.07652086063012176,0.14998088683503863
2,reward,27201,0.4510973389078193,0.23434212597305654,10,0.07410548698009607,0.1452467544809883
2,reward,27401,0.4839740427505152,0.2430810581020056,10,0.0768689799646064,0.15066320073062853
2,reward,27601,0.49755720676353027,0.23150958414380882,10,0.07320975860528382,0.1434911268663563
2,reward,27801,0.48505926775031327,0.23593952530144238,10,0.07461062900114833,0.14623683284225072
2,reward,28001,0.483921733659353,0.24226689450144825,10,0.07661151882802994,0.15015857690293868
2,reward,28201,0.47441719638163554,0.2461652814804476,10,0.07784429703346803,0.15257482218559734
2,reward,28401,0.46434680078801777,0.23305620288619303,10,0.07369884239506776,0.1444497310943328
2,reward,28601,0.4833424878793065,0.22262273668888416,10,0.07039949068768057,0.1379830017478539
2,reward,28801,0.5034319678037384,0.23634741562872946,10,0.0747396152481262,0.14648964588632735
2,reward,29001,0.5299094882314511,0.24094914778679552,10,0.07619481072827927,0.14934182902742738
2,reward,29201,0.5314070674738086,0.2546620497706972,10,0.08053121108825635,0.15784117373298245
2,reward,29401,0.5155119126483139,0.26288717958637703,10,0.08313222551506728,0.16293916200953187
2,reward,29601,0.5069765802220102,0.2573447503955058,10,0.08137955551373156,0.15950392880691386
2,reward,29801,0.47974214765325546,0.24780786653747836,10,0.0783637280365455,0.15359290695162917
2,reward,30001,0.45162825065571216,0.21737258575602367,10,0.06873924718693089,0.13472892448638454
2,reward,30201,0.4538901161433938,0.22143564358670675,10,0.07002409888792502,0.13724723382033302
2,reward,30401,0.42073148412286726,0.26813134103804215,10,0.08479057497555896,0.16618952695209557
2,reward,30601,0.3800474184334498,0.26996020297529594,10,0.08536891190032996,0.16732306732464672
2,reward,30801,0.32634613147680513,0.268992648326779,10,0.08506294425533023,0.16672337074044724
2,reward,31001,0.29657560366082947,0.33129834553350834,10,0.1047657356931358,0.20534084195854616
2,reward,31201,0.2871063456416114,0.3541433545707404,10,0.11198996186561416,0.21950032525660376
2,reward,31401,0.3030494204976942,0.34022870413057965,10,0.10758976304201692,0.21087593556235318
2,reward,31601,0.33049843758528846,0.3059373104200938,10,0.09674587221534614,0.18962190954207844
2,reward,31801,0.34020378975022003,0.2952721987959876,10,0.09337326779213481,0.18301160487258422
2,reward,32001,0.37134666914185205,0.2915879090297486,10,0.09220819306999836,0.18072805841719677
2,reward,32201,0.40335816681877174,0.2598318808318583,10,0.0821660552154118,0.16104546822220714
2,reward,32401,0.39939699036299237,0.26502115515063307,10,0.0838070478404865,0.16426181376735352
2,reward,32601,0.44531357152675055,0.2832011711293832,10,0.08955607367959706,0.17552990441201025
2,reward,32801,0.5050658656726813,0.25952569487270216,10,0.08206923071356213,0.16085569219858178
2,reward,33001,0.5261270558162138,0.262259498187803,10,0.08293373522862589,0.16255012104810673
2,reward,33201,0.5136580684409355,0.2648434521724893,10,0.08375085322469354,0.16415167232039934
2,reward,33401,0.4836664397376662,0.29357926813292423,10,0.09283791611053288,0.18196231557664444
2,reward,33601,0.44808085400172165,0.31977733525045837,10,0.10112247234906989,0.19820004580417697
2,reward,33801,0.4429492495717122,0.34382048865196296,10,0.10872558503722782,0.2131021466729665
2,reward,34001,0.44216603040631675,0.3540794756615027,10,0.11196976158085034,0.21946073269846667
2,reward,34201,0.41771243836426264,0.35554140722245803,10,0.11243206493244075,0.22036684726758385
2,reward,34401,0.3699006544209576,0.3367620188622009,10,0.10649350090411402,0.2087272617720635
2,reward,34601,0.348884246446107,0.3146318194592702,10,0.09949531738541809,0.19501082207541945
2,reward,34801,0.3859383023238819,0.3134236674579411,10,0.09911326617702901,0.19426200170697686
2,reward,35001,0.39239703078000454,0.3367079859874423,10,0.10647641420883763,0.20869377184932175
2,reward,35201,0.34534051520397463,0.31179118624117186,10,0.09859703028878562,0.19325017936601982
2,reward,35401,0.36105170729005476,0.28451144705844245,10,0.08997041930950911,0.17634202184663786
2,reward,35601,0.37706823368075515,0.27700488348352403,10,0.08759663547974929,0.1716894055403086
2,reward,35801,0.36425895928728236,0.24416117882632532,10,0.07721054412828653,0.1513326664914416
2,reward,36001,0.3545663383833027,0.21560099767293292,10,0.06817902184511304,0.13363088281642155
2,reward,36201,0.36091755449964785,0.2162060739665102,10,0.06837036376970074,0.13400591298861345
2,reward,36401,0.3831924595518257,0.23295486321350584,10,0.07366679597676501,0.14438692011445942
